"Key Model Metrics, by Asset Aggregate, Legal Form, and Financing Source, 2021 - 2031 (returns and EMTRs are in percent; tax wedges are in percentage points; weights are in millions of dollars)"
weighting_method,asset_aggs,legal_forms,financing,year,req_before_tax_returns,req_after_tax_returns_savers,total_tax_wedges,total_EMTRs,req_after_tax_returns_investors,c_corp_tax_wedges,c_corp_EMTRs,weights
uniformity,Nonresidential equipment,c_corp,retained_earnings,2024,4.99,4.15,0.84,16.79,4.61,0.38,7.57,2444460.19
uniformity,Nonresidential equipment,c_corp,retained_earnings,2025,5.12,4.15,0.97,18.96,4.61,0.51,9.96,2444460.19
uniformity,Nonresidential equipment,c_corp,retained_earnings,2026,5.25,4.14,1.11,21.1,4.61,0.64,12.22,2444460.19
uniformity,Nonresidential equipment,c_corp,retained_earnings,2027,5.39,4.15,1.24,22.97,4.61,0.77,14.38,2444460.19
uniformity,Nonresidential equipment,c_corp,retained_earnings,2028,5.39,4.14,1.24,23.06,4.61,0.77,14.38,2444460.19
uniformity,Nonresidential equipment,c_corp,retained_earnings,2029,5.39,4.14,1.24,23.06,4.61,0.77,14.38,2444460.19
uniformity,Nonresidential equipment,c_corp,retained_earnings,2030,5.39,4.14,1.24,23.06,4.61,0.77,14.38,2444460.19
uniformity,Nonresidential equipment,c_corp,retained_earnings,2031,5.39,4.14,1.24,23.07,4.61,0.77,14.38,2444460.19
uniformity,Nonresidential equipment,c_corp,typical_equity,2021,4.71,4.11,0.6,12.67,4.61,0.1,2.1,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2022,4.72,4.11,0.61,13.01,4.61,0.11,2.39,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2023,4.86,4.12,0.74,15.25,4.61,0.25,5.05,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2024,4.99,4.12,0.87,17.48,4.61,0.38,7.57,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2025,5.12,4.12,1.01,19.63,4.61,0.51,9.96,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2026,5.25,4.11,1.14,21.76,4.61,0.64,12.22,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2027,5.39,4.12,1.27,23.6,4.61,0.77,14.38,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2028,5.39,4.11,1.28,23.7,4.61,0.77,14.38,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2029,5.39,4.11,1.28,23.7,4.61,0.77,14.38,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2030,5.39,4.11,1.28,23.7,4.61,0.77,14.38,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2031,5.39,4.11,1.28,23.71,4.61,0.77,14.38,3055575.24
uniformity,Nonresidential equipment,c_corp,debt,2021,4.04,4.11,-0.07,-1.8,4.61,-0.57,-14.12,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2022,4.09,4.11,-0.02,-0.46,4.61,-0.52,-12.72,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2023,4.21,4.12,0.09,2.25,4.61,-0.4,-9.51,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2024,4.33,4.12,0.21,4.89,4.61,-0.28,-6.53,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2025,4.46,4.12,0.34,7.7,4.61,-0.15,-3.41,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2026,4.6,4.11,0.49,10.7,4.61,-0.01,-0.19,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2027,4.73,4.12,0.61,12.94,4.61,0.12,2.44,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2028,4.73,4.11,0.62,13.16,4.61,0.12,2.55,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2029,4.75,4.11,0.64,13.42,4.61,0.14,2.85,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2030,4.75,4.11,0.64,13.54,4.61,0.14,2.98,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2031,4.76,4.11,0.65,13.61,4.61,0.14,3.04,1709720.24
uniformity,Nonresidential equipment,c_corp,typical (biz),2021,4.48,4.11,0.37,8.25,4.61,-0.13,-2.86,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2022,4.51,4.11,0.4,8.87,4.61,-0.1,-2.26,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2023,4.64,4.12,0.52,11.25,4.61,0.03,0.56,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2024,4.76,4.12,0.65,13.6,4.61,0.15,3.22,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2025,4.9,4.12,0.78,15.94,4.61,0.29,5.83,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2026,5.03,4.11,0.92,18.33,4.61,0.42,8.37,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2027,5.16,4.12,1.05,20.29,4.61,0.55,10.67,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2028,5.16,4.11,1.05,20.42,4.61,0.55,10.7,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2029,5.17,4.11,1.06,20.5,4.61,0.56,10.79,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2030,5.17,4.11,1.06,20.53,4.61,0.56,10.83,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2031,5.17,4.11,1.06,20.56,4.61,0.56,10.84,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2021,4.48,4.11,0.37,8.25,4.61,-0.13,-2.86,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2022,4.51,4.11,0.4,8.87,4.61,-0.1,-2.26,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2023,4.64,4.12,0.52,11.25,4.61,0.03,0.56,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2024,4.76,4.12,0.65,13.6,4.61,0.15,3.22,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2025,4.9,4.12,0.78,15.94,4.61,0.29,5.83,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2026,5.03,4.11,0.92,18.33,4.61,0.42,8.37,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2027,5.16,4.12,1.05,20.29,4.61,0.55,10.67,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2028,5.16,4.11,1.05,20.42,4.61,0.55,10.7,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2029,5.17,4.11,1.06,20.5,4.61,0.56,10.79,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2030,5.17,4.11,1.06,20.53,4.61,0.56,10.83,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2031,5.17,4.11,1.06,20.56,4.61,0.56,10.84,4765295.48
uniformity,Nonresidential equipment,pass_thru,new_equity,2021,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2021,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,typical_equity,2021,4.24,4.11,0.13,3.01,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2022,4.25,4.11,0.14,3.34,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2023,4.42,4.12,0.31,6.92,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2024,4.58,4.12,0.46,10.11,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2025,4.74,4.12,0.63,13.2,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2026,5.14,4.11,1.03,20.02,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2027,5.35,4.12,1.24,23.13,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2028,5.35,4.11,1.24,23.16,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2029,5.36,4.11,1.25,23.3,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2030,5.36,4.11,1.25,23.3,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2031,5.36,4.11,1.25,23.3,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,debt,2021,3.65,4.11,-0.47,-12.76,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2022,3.73,4.11,-0.38,-10.27,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2023,3.89,4.12,-0.22,-5.74,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2024,4.07,4.12,-0.05,-1.25,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2025,4.23,4.12,0.12,2.75,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2026,4.19,4.11,0.08,1.85,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2027,4.38,4.12,0.27,6.08,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2028,4.39,4.11,0.28,6.34,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2029,4.4,4.11,0.29,6.6,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2030,4.41,4.11,0.3,6.79,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2031,4.41,4.11,0.31,6.93,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,typical (biz),2021,4.04,4.11,-0.07,-1.82,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2022,4.07,4.11,-0.04,-0.88,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2023,4.24,4.12,0.13,2.98,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2024,4.41,4.12,0.29,6.56,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2025,4.57,4.12,0.45,9.91,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2026,4.82,4.11,0.71,14.66,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2027,5.02,4.12,0.91,18.08,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2028,5.02,4.11,0.91,18.18,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2029,5.03,4.11,0.92,18.34,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2030,5.04,4.11,0.93,18.4,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2031,5.04,4.11,0.93,18.44,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2021,4.04,4.11,-0.07,-1.82,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2022,4.07,4.11,-0.04,-0.88,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2023,4.24,4.12,0.13,2.98,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2024,4.41,4.12,0.29,6.56,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2025,4.57,4.12,0.45,9.91,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2026,4.82,4.11,0.71,14.66,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2027,5.02,4.12,0.91,18.08,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2028,5.02,4.11,0.91,18.18,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2029,5.03,4.11,0.92,18.34,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2030,5.04,4.11,0.93,18.4,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2031,5.04,4.11,0.93,18.44,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,ooh,new_equity,2021,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2021,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical_equity,2021,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2022,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2023,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2024,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2025,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2026,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2027,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2028,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2029,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2030,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2031,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2021,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2022,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2023,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2024,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2025,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2026,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2027,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2028,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2029,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2030,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2031,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz),2021,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2021,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2022,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2023,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2024,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2025,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2026,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2027,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2028,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2029,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2030,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2031,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,biz,new_equity,2021,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2021,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,typical_equity,2021,4.61,4.11,0.49,10.71,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2022,4.62,4.11,0.51,11.05,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2023,4.76,4.12,0.64,13.55,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2024,4.9,4.12,0.78,15.96,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2025,5.04,4.12,0.92,18.3,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2026,5.23,4.11,1.12,21.39,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2027,5.38,4.12,1.26,23.5,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2028,5.38,4.11,1.27,23.58,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2029,5.38,4.11,1.27,23.61,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2030,5.38,4.11,1.27,23.61,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2031,5.38,4.11,1.27,23.62,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,debt,2021,3.95,4.11,-0.16,-4.02,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2022,4.01,4.11,-0.1,-2.46,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2023,4.14,4.12,0.02,0.6,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2024,4.27,4.12,0.15,3.6,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2025,4.41,4.12,0.29,6.65,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2026,4.51,4.11,0.4,8.89,NA,NA,NA,2072437.92
