"Key Model Metrics, by Asset Aggregate, Legal Form, and Financing Source, 2023 - 2033 (returns and EMTRs are in percent; tax wedges are in percentage points; weights are in millions of dollars)"
weighting_method,asset_aggs,legal_forms,financing,year,req_before_tax_returns,req_after_tax_returns_savers,total_tax_wedges,total_EMTRs,req_after_tax_returns_investors,c_corp_tax_wedges,c_corp_EMTRs,weights
uniformity,Nonresidential equipment,c_corp,retained_earnings,2028,6.01,4.58,1.43,23.82,5.07,0.94,15.62,1527787.62
uniformity,Nonresidential equipment,c_corp,retained_earnings,2029,6.01,4.59,1.42,23.68,5.07,0.94,15.62,1527787.62
uniformity,Nonresidential equipment,c_corp,retained_earnings,2030,6.01,4.59,1.42,23.66,5.07,0.94,15.62,1527787.62
uniformity,Nonresidential equipment,c_corp,retained_earnings,2031,6.01,4.59,1.42,23.66,5.07,0.94,15.62,1527787.62
uniformity,Nonresidential equipment,c_corp,retained_earnings,2032,6.01,4.58,1.43,23.74,5.07,0.94,15.63,1527787.62
uniformity,Nonresidential equipment,c_corp,retained_earnings,2033,6.01,4.58,1.43,23.77,5.07,0.94,15.63,1527787.62
uniformity,Nonresidential equipment,c_corp,typical_equity,2023,5.33,4.48,0.86,16.04,5.07,0.26,4.93,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2024,5.47,4.49,0.98,17.98,5.07,0.4,7.38,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2025,5.61,4.49,1.12,19.98,5.07,0.54,9.64,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2026,5.75,4.49,1.27,22.0,5.07,0.68,11.86,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2027,5.95,4.48,1.46,24.58,5.07,0.88,14.75,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2028,5.95,4.48,1.47,24.65,5.07,0.88,14.75,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2029,5.95,4.49,1.46,24.49,5.07,0.88,14.75,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2030,5.95,4.49,1.46,24.47,5.07,0.88,14.75,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2031,5.95,4.49,1.46,24.47,5.07,0.88,14.76,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2032,5.95,4.49,1.46,24.56,5.07,0.88,14.76,3055575.24
uniformity,Nonresidential equipment,c_corp,typical_equity,2033,5.95,4.48,1.46,24.6,5.07,0.88,14.77,3055575.24
uniformity,Nonresidential equipment,c_corp,debt,2023,4.64,4.48,0.16,3.46,5.07,-0.43,-9.3,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2024,4.76,4.49,0.27,5.73,5.07,-0.31,-6.46,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2025,4.85,4.49,0.36,7.43,5.07,-0.22,-4.53,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2026,4.96,4.49,0.47,9.48,5.07,-0.11,-2.29,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2027,5.12,4.48,0.64,12.42,5.07,0.05,1.0,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2028,5.11,4.48,0.63,12.37,5.07,0.04,0.86,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2029,5.08,4.49,0.59,11.54,5.07,0.01,0.12,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2030,5.09,4.49,0.6,11.7,5.07,0.02,0.34,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2031,5.09,4.49,0.6,11.79,5.07,0.02,0.45,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2032,5.11,4.49,0.62,12.18,5.07,0.04,0.77,1709720.24
uniformity,Nonresidential equipment,c_corp,debt,2033,5.12,4.48,0.63,12.36,5.07,0.05,0.92,1709720.24
uniformity,Nonresidential equipment,c_corp,typical (biz),2023,5.1,4.48,0.62,12.16,5.07,0.03,0.54,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2024,5.23,4.49,0.74,14.2,5.07,0.16,3.11,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2025,5.35,4.49,0.86,16.12,5.07,0.28,5.29,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2026,5.48,4.49,1.0,18.16,5.07,0.41,7.52,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2027,5.67,4.48,1.18,20.85,5.07,0.6,10.53,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2028,5.66,4.48,1.18,20.89,5.07,0.59,10.49,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2029,5.65,4.49,1.16,20.54,5.07,0.58,10.29,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2030,5.66,4.49,1.16,20.58,5.07,0.59,10.36,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2031,5.66,4.49,1.17,20.6,5.07,0.59,10.39,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2032,5.66,4.49,1.18,20.77,5.07,0.59,10.48,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz),2033,5.67,4.48,1.18,20.85,5.07,0.6,10.53,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2023,5.1,4.48,0.62,12.16,5.07,0.03,0.54,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2024,5.23,4.49,0.74,14.2,5.07,0.16,3.11,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2025,5.35,4.49,0.86,16.12,5.07,0.28,5.29,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2026,5.48,4.49,1.0,18.16,5.07,0.41,7.52,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2027,5.67,4.48,1.18,20.85,5.07,0.6,10.53,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2028,5.66,4.48,1.18,20.89,5.07,0.59,10.49,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2029,5.65,4.49,1.16,20.54,5.07,0.58,10.29,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2030,5.66,4.49,1.16,20.58,5.07,0.59,10.36,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2031,5.66,4.49,1.17,20.6,5.07,0.59,10.39,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2032,5.66,4.49,1.18,20.77,5.07,0.59,10.48,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2033,5.67,4.48,1.18,20.85,5.07,0.6,10.53,4765295.48
uniformity,Nonresidential equipment,pass_thru,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,typical_equity,2023,4.75,4.48,0.27,5.76,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2024,4.94,4.49,0.45,9.11,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2025,5.1,4.49,0.61,12.03,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2026,5.49,4.49,1.0,18.26,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2027,5.77,4.48,1.28,22.22,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2028,5.75,4.48,1.27,22.13,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2029,5.71,4.49,1.22,21.32,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2030,5.71,4.49,1.22,21.35,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2031,5.71,4.49,1.21,21.28,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2032,5.71,4.49,1.22,21.43,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2033,5.71,4.48,1.22,21.43,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,debt,2023,4.31,4.48,-0.17,-3.95,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2024,4.48,4.49,-0.01,-0.26,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2025,4.61,4.49,0.12,2.6,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2026,4.56,4.49,0.07,1.52,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2027,4.77,4.48,0.28,5.96,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2028,4.77,4.48,0.29,6.01,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2029,4.77,4.49,0.28,5.89,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2030,4.79,4.49,0.29,6.15,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2031,4.8,4.49,0.31,6.42,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2032,4.82,4.49,0.33,6.86,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2033,4.83,4.48,0.35,7.16,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,typical (biz),2023,4.6,4.48,0.12,2.68,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2024,4.78,4.49,0.29,6.13,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2025,4.94,4.49,0.45,9.04,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2026,5.17,4.49,0.69,13.26,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2027,5.43,4.48,0.94,17.38,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2028,5.42,4.48,0.94,17.32,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2029,5.39,4.49,0.9,16.69,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2030,5.4,4.49,0.91,16.78,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2031,5.4,4.49,0.91,16.8,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2032,5.41,4.49,0.92,17.02,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2033,5.41,4.48,0.93,17.11,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2023,4.6,4.48,0.12,2.68,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2024,4.78,4.49,0.29,6.13,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2025,4.94,4.49,0.45,9.04,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2026,5.17,4.49,0.69,13.26,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2027,5.43,4.48,0.94,17.38,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2028,5.42,4.48,0.94,17.32,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2029,5.39,4.49,0.9,16.69,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2030,5.4,4.49,0.91,16.78,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2031,5.4,4.49,0.91,16.8,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2032,5.41,4.49,0.92,17.02,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2033,5.41,4.48,0.93,17.11,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,ooh,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical_equity,2023,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2024,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2025,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2026,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2027,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2028,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2029,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2030,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2031,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2032,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2033,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2023,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2024,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2025,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2026,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2027,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2028,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2029,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2030,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2031,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2032,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2033,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz),2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2033,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2023,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2024,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2025,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2026,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2027,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2028,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2029,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2030,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2031,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2032,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2033,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,biz,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,typical_equity,2023,5.2,4.48,0.73,13.97,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2024,5.36,4.49,0.87,16.18,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2025,5.5,4.49,1.01,18.36,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2026,5.69,4.49,1.21,21.21,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2027,5.91,4.48,1.42,24.07,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2028,5.9,4.48,1.42,24.11,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2029,5.89,4.49,1.4,23.82,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2030,5.89,4.49,1.4,23.81,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2031,5.89,4.49,1.4,23.79,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2032,5.9,4.49,1.41,23.89,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2033,5.9,4.48,1.41,23.93,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,debt,2023,4.57,4.48,0.09,1.92,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2024,4.7,4.49,0.21,4.48,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2025,4.8,4.49,0.31,6.41,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2026,4.87,4.49,0.38,7.84,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2027,5.04,4.48,0.56,11.08,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2028,5.04,4.48,0.56,11.05,NA,NA,NA,2072437.92
