"Key Model Metrics, by Asset Aggregate, Legal Form, and Financing Source, 2022 - 2032 (returns and EMTRs are in percent; tax wedges are in percentage points; weights are in millions of dollars)"
weighting_method,asset_aggs,legal_forms,financing,year,req_before_tax_returns,req_after_tax_returns_savers,total_tax_wedges,total_EMTRs,req_after_tax_returns_investors,c_corp_tax_wedges,c_corp_EMTRs,weights
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2022,5.06,4.61,0.45,8.93,5.15,-0.08,-1.66,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2023,5.2,4.62,0.58,11.15,5.15,0.05,0.96,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2024,5.33,4.62,0.71,13.4,5.15,0.18,3.47,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2025,5.47,4.62,0.85,15.48,5.15,0.32,5.86,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2026,5.61,4.61,0.99,17.72,5.15,0.46,8.23,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2027,5.74,4.61,1.13,19.68,5.15,0.6,10.44,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2028,5.75,4.61,1.14,19.76,5.15,0.6,10.48,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2029,5.75,4.61,1.14,19.76,5.15,0.6,10.49,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2030,5.75,4.61,1.14,19.85,5.15,0.61,10.52,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2031,5.75,4.61,1.14,19.83,5.15,0.61,10.55,4765295.48
uniformity,Nonresidential equipment,c_corp,typical (biz+ooh),2032,5.76,4.61,1.15,19.98,5.15,0.61,10.62,4765295.48
uniformity,Nonresidential equipment,pass_thru,new_equity,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,pass_thru,typical_equity,2022,4.77,4.61,0.16,3.37,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2023,4.96,4.62,0.35,7.0,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2024,5.15,4.62,0.53,10.32,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2025,5.33,4.62,0.71,13.36,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2026,5.73,4.61,1.12,19.53,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2027,5.96,4.61,1.34,22.57,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2028,5.96,4.61,1.34,22.58,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2029,5.96,4.61,1.34,22.58,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2030,5.96,4.61,1.35,22.65,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2031,5.96,4.61,1.35,22.64,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,typical_equity,2032,5.97,4.61,1.36,22.83,NA,NA,NA,981829.31
uniformity,Nonresidential equipment,pass_thru,debt,2022,4.22,4.61,-0.39,-9.13,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2023,4.4,4.62,-0.22,-5.0,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2024,4.56,4.62,-0.05,-1.19,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2025,4.73,4.62,0.11,2.27,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2026,4.71,4.61,0.09,1.95,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2027,4.91,4.61,0.29,5.96,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2028,4.91,4.61,0.3,6.16,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2029,4.92,4.61,0.31,6.26,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2030,4.92,4.61,0.32,6.4,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2031,4.93,4.61,0.32,6.51,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,debt,2032,4.94,4.61,0.33,6.76,NA,NA,NA,362717.68
uniformity,Nonresidential equipment,pass_thru,typical (biz),2022,4.58,4.61,-0.02,-0.53,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2023,4.77,4.62,0.15,3.25,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2024,4.95,4.62,0.33,6.72,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2025,5.13,4.62,0.51,9.89,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2026,5.38,4.61,0.77,14.32,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2027,5.6,4.61,0.99,17.63,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2028,5.6,4.61,0.99,17.69,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2029,5.61,4.61,0.99,17.72,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2030,5.61,4.61,1.0,17.81,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2031,5.61,4.61,1.0,17.83,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz),2032,5.62,4.61,1.01,18.04,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2022,4.58,4.61,-0.02,-0.53,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2023,4.77,4.62,0.15,3.25,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2024,4.95,4.62,0.33,6.72,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2025,5.13,4.62,0.51,9.89,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2026,5.38,4.61,0.77,14.32,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2027,5.6,4.61,0.99,17.63,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2028,5.6,4.61,0.99,17.69,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2029,5.61,4.61,0.99,17.72,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2030,5.61,4.61,1.0,17.81,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2031,5.61,4.61,1.0,17.83,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,pass_thru,typical (biz+ooh),2032,5.62,4.61,1.01,18.04,NA,NA,NA,1344546.99
uniformity,Nonresidential equipment,ooh,new_equity,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical_equity,2022,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2023,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2024,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2025,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2026,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2027,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2028,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2029,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2030,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2031,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical_equity,2032,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2022,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2023,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2024,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2025,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2026,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2027,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2028,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2029,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2030,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2031,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,debt,2032,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz),2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz),2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2022,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2023,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2024,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2025,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2026,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2027,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2028,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2029,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2030,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2031,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,ooh,typical (biz+ooh),2032,NA,NA,NA,NA,NA,NA,NA,0.0
uniformity,Nonresidential equipment,biz,new_equity,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2022,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
uniformity,Nonresidential equipment,biz,typical_equity,2022,5.16,4.61,0.55,10.63,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2023,5.31,4.62,0.7,13.12,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2024,5.47,4.62,0.85,15.55,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2025,5.62,4.62,1.0,17.8,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2026,5.82,4.61,1.21,20.74,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2027,5.98,4.61,1.37,22.87,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2028,5.98,4.61,1.37,22.91,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2029,5.98,4.61,1.37,22.9,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2030,5.98,4.61,1.37,22.96,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2031,5.98,4.61,1.37,22.93,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,typical_equity,2032,5.99,4.61,1.38,23.04,NA,NA,NA,4037404.55
uniformity,Nonresidential equipment,biz,debt,2022,4.56,4.61,-0.05,-1.0,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2023,4.69,4.62,0.07,1.58,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2024,4.82,4.62,0.2,4.18,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2025,4.95,4.62,0.33,6.59,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2026,5.05,4.61,0.43,8.57,NA,NA,NA,2072437.92
uniformity,Nonresidential equipment,biz,debt,2027,5.19,4.61,0.57,11.06,NA,NA,NA,2072437.92
