"Key Model Metrics, by Asset Aggregate, Legal Form, and Financing Source, 2023 - 2033 (returns and EMTRs are in percent; tax wedges are in percentage points; weights are in millions of dollars)"
weighting_method,asset_aggs,legal_forms,financing,year,req_before_tax_returns,req_after_tax_returns_savers,total_tax_wedges,total_EMTRs,req_after_tax_returns_investors,c_corp_tax_wedges,c_corp_EMTRs,weights
comprehensive,Nonresidential equipment,c_corp,typical_equity,2030,6.62,5.05,1.57,23.69,5.65,0.97,14.67,3055575.24
comprehensive,Nonresidential equipment,c_corp,typical_equity,2031,6.62,5.05,1.57,23.7,5.65,0.97,14.68,3055575.24
comprehensive,Nonresidential equipment,c_corp,typical_equity,2032,6.62,5.05,1.57,23.76,5.65,0.97,14.68,3055575.24
comprehensive,Nonresidential equipment,c_corp,typical_equity,2033,6.62,5.04,1.58,23.85,5.65,0.97,14.69,3055575.24
comprehensive,Nonresidential equipment,c_corp,debt,2023,2.93,2.9,0.03,1.05,3.85,-0.92,-31.43,1709720.24
comprehensive,Nonresidential equipment,c_corp,debt,2024,3.02,2.91,0.11,3.68,3.85,-0.83,-27.63,1709720.24
comprehensive,Nonresidential equipment,c_corp,debt,2025,3.08,2.91,0.17,5.53,3.85,-0.77,-24.94,1709720.24
comprehensive,Nonresidential equipment,c_corp,debt,2026,3.14,2.85,0.28,9.08,3.85,-0.71,-22.74,1709720.24
comprehensive,Nonresidential equipment,c_corp,debt,2027,3.25,2.84,0.42,12.78,3.85,-0.6,-18.39,1709720.24
comprehensive,Nonresidential equipment,c_corp,debt,2028,3.25,2.84,0.42,12.85,3.85,-0.6,-18.34,1709720.24
comprehensive,Nonresidential equipment,c_corp,debt,2029,3.26,2.85,0.41,12.57,3.85,-0.59,-18.1,1709720.24
comprehensive,Nonresidential equipment,c_corp,debt,2030,3.27,2.85,0.42,12.79,3.85,-0.58,-17.83,1709720.24
comprehensive,Nonresidential equipment,c_corp,debt,2031,3.28,2.85,0.42,12.85,3.85,-0.57,-17.54,1709720.24
comprehensive,Nonresidential equipment,c_corp,debt,2032,3.28,2.85,0.43,13.17,3.85,-0.56,-17.2,1709720.24
comprehensive,Nonresidential equipment,c_corp,debt,2033,3.29,2.84,0.45,13.78,3.85,-0.56,-16.93,1709720.24
comprehensive,Nonresidential equipment,c_corp,typical (biz),2023,4.86,4.28,0.58,11.97,5.0,-0.14,-2.92,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2024,4.99,4.29,0.7,14.03,5.0,-0.01,-0.25,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2025,5.11,4.29,0.82,16.0,5.0,0.11,2.06,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2026,5.23,4.26,0.96,18.42,5.0,0.22,4.27,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2027,5.41,4.26,1.16,21.35,5.0,0.41,7.54,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2028,5.41,4.25,1.16,21.43,5.0,0.41,7.55,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2029,5.42,4.26,1.15,21.29,5.0,0.41,7.59,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2030,5.42,4.26,1.16,21.33,5.0,0.41,7.64,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2031,5.42,4.26,1.16,21.35,5.0,0.42,7.69,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2032,5.42,4.26,1.16,21.46,5.0,0.42,7.76,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2033,5.43,4.25,1.18,21.66,5.0,0.42,7.81,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2023,4.86,4.28,0.58,11.97,5.0,-0.14,-2.92,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2024,4.99,4.29,0.7,14.03,5.0,-0.01,-0.25,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2025,5.11,4.29,0.82,16.0,5.0,0.11,2.06,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2026,5.23,4.26,0.96,18.42,5.0,0.22,4.27,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2027,5.41,4.26,1.16,21.35,5.0,0.41,7.54,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2028,5.41,4.25,1.16,21.43,5.0,0.41,7.55,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2029,5.42,4.26,1.15,21.29,5.0,0.41,7.59,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2030,5.42,4.26,1.16,21.33,5.0,0.41,7.64,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2031,5.42,4.26,1.16,21.35,5.0,0.42,7.69,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2032,5.42,4.26,1.16,21.46,5.0,0.42,7.76,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2033,5.43,4.25,1.18,21.66,5.0,0.42,7.81,4765295.48
comprehensive,Nonresidential equipment,pass_thru,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2023,5.21,5.05,0.16,3.09,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2024,5.4,5.07,0.33,6.19,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2025,5.56,5.06,0.5,8.93,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2026,5.98,5.06,0.92,15.44,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2027,6.23,5.05,1.17,18.86,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2028,6.22,5.05,1.17,18.86,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2029,6.22,5.05,1.17,18.84,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2030,6.23,5.05,1.18,18.87,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2031,6.23,5.05,1.18,18.89,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2032,6.23,5.05,1.18,19.0,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2033,6.23,5.04,1.19,19.08,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,debt,2023,2.23,2.42,-0.19,-8.62,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2024,2.32,2.42,-0.11,-4.58,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2025,2.43,2.44,-0.01,-0.49,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2026,2.19,2.36,-0.17,-7.89,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2027,2.29,2.34,-0.05,-2.13,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2028,2.29,2.34,-0.05,-2.13,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2029,2.3,2.37,-0.07,-3.14,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2030,2.3,2.37,-0.07,-2.96,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2031,2.31,2.38,-0.07,-3.14,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2032,2.31,2.38,-0.07,-3.0,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2033,2.31,2.36,-0.05,-2.3,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2023,4.41,4.34,0.07,1.5,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2024,4.57,4.35,0.22,4.72,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2025,4.72,4.36,0.36,7.62,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2026,4.96,4.33,0.63,12.67,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2027,5.16,4.32,0.84,16.34,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2028,5.16,4.32,0.84,16.35,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2029,5.17,4.33,0.84,16.2,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2030,5.17,4.33,0.84,16.25,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2031,5.17,4.33,0.84,16.24,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2032,5.17,4.33,0.85,16.35,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2033,5.17,4.32,0.85,16.5,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2023,4.41,4.34,0.07,1.5,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2024,4.57,4.35,0.22,4.72,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2025,4.72,4.36,0.36,7.62,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2026,4.96,4.33,0.63,12.67,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2027,5.16,4.32,0.84,16.34,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2028,5.16,4.32,0.84,16.35,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2029,5.17,4.33,0.84,16.2,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2030,5.17,4.33,0.84,16.25,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2031,5.17,4.33,0.84,16.24,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2032,5.17,4.33,0.85,16.35,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2033,5.17,4.32,0.85,16.5,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,ooh,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical_equity,2023,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2024,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2033,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2023,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2024,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2033,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz),2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2023,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2024,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2033,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,biz,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,typical_equity,2023,5.77,5.05,0.71,12.37,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2024,5.93,5.07,0.86,14.53,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2025,6.08,5.06,1.01,16.67,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2026,6.3,5.06,1.24,19.7,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2027,6.52,5.05,1.47,22.58,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2028,6.52,5.05,1.48,22.65,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2029,6.52,5.05,1.47,22.57,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2030,6.53,5.05,1.47,22.57,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2031,6.53,5.05,1.47,22.59,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2032,6.53,5.05,1.48,22.66,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2033,6.53,5.04,1.48,22.74,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,debt,2023,2.81,2.81,-0.01,-0.3,NA,NA,NA,2072437.92
