"Key Model Metrics, by Asset Aggregate, Legal Form, and Financing Source, 2022 - 2032 (returns and EMTRs are in percent; tax wedges are in percentage points; weights are in millions of dollars)"
weighting_method,asset_aggs,legal_forms,financing,year,req_before_tax_returns,req_after_tax_returns_savers,total_tax_wedges,total_EMTRs,req_after_tax_returns_investors,c_corp_tax_wedges,c_corp_EMTRs,weights
comprehensive,Nonresidential equipment,c_corp,typical (biz),2023,4.95,4.4,0.55,11.09,5.06,-0.11,-2.28,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2024,5.08,4.39,0.68,13.47,5.06,0.02,0.33,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2025,5.21,4.4,0.81,15.55,5.06,0.15,2.81,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2026,5.34,4.36,0.98,18.35,5.06,0.28,5.18,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2027,5.47,4.36,1.11,20.28,5.06,0.41,7.48,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2028,5.47,4.35,1.12,20.41,5.06,0.41,7.49,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2029,5.47,4.36,1.12,20.38,5.06,0.41,7.5,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2030,5.47,4.35,1.12,20.5,5.06,0.41,7.51,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2031,5.47,4.35,1.12,20.46,5.06,0.41,7.53,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz),2032,5.47,4.35,1.13,20.62,5.06,0.41,7.56,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2022,4.81,4.39,0.43,8.85,5.06,-0.25,-5.12,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2023,4.95,4.4,0.55,11.09,5.06,-0.11,-2.28,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2024,5.08,4.39,0.68,13.47,5.06,0.02,0.33,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2025,5.21,4.4,0.81,15.55,5.06,0.15,2.81,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2026,5.34,4.36,0.98,18.35,5.06,0.28,5.18,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2027,5.47,4.36,1.11,20.28,5.06,0.41,7.48,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2028,5.47,4.35,1.12,20.41,5.06,0.41,7.49,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2029,5.47,4.36,1.12,20.38,5.06,0.41,7.5,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2030,5.47,4.35,1.12,20.5,5.06,0.41,7.51,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2031,5.47,4.35,1.12,20.46,5.06,0.41,7.53,4765295.48
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2032,5.47,4.35,1.13,20.62,5.06,0.41,7.56,4765295.48
comprehensive,Nonresidential equipment,pass_thru,new_equity,2022,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2022,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2022,5.38,5.38,0.0,0.01,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2023,5.57,5.39,0.18,3.28,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2024,5.76,5.39,0.37,6.42,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2025,5.95,5.39,0.56,9.38,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2026,6.38,5.38,1.0,15.68,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2027,6.63,5.38,1.25,18.89,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2028,6.62,5.37,1.25,18.89,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2029,6.62,5.37,1.25,18.85,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2030,6.62,5.37,1.25,18.88,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2031,6.62,5.37,1.25,18.89,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2032,6.62,5.37,1.25,18.89,NA,NA,NA,981829.31
comprehensive,Nonresidential equipment,pass_thru,debt,2022,1.88,2.23,-0.35,-18.53,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2023,1.97,2.25,-0.28,-14.23,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2024,2.05,2.24,-0.19,-9.14,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2025,2.14,2.25,-0.12,-5.45,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2026,1.95,2.14,-0.2,-10.12,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2027,2.06,2.15,-0.09,-4.21,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2028,2.07,2.14,-0.08,-3.8,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2029,2.07,2.15,-0.08,-3.67,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2030,2.07,2.13,-0.06,-3.05,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2031,2.07,2.14,-0.07,-3.23,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,debt,2032,2.07,2.12,-0.05,-2.31,NA,NA,NA,362717.68
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2022,4.44,4.53,-0.09,-2.11,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2023,4.6,4.54,0.06,1.26,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2024,4.76,4.54,0.22,4.61,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2025,4.92,4.54,0.38,7.65,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2026,5.18,4.5,0.68,13.06,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2027,5.4,4.51,0.89,16.5,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2028,5.39,4.5,0.89,16.54,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2029,5.39,4.5,0.89,16.52,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2030,5.39,4.5,0.9,16.61,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2031,5.4,4.5,0.9,16.6,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2032,5.39,4.49,0.9,16.69,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2022,4.44,4.53,-0.09,-2.11,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2023,4.6,4.54,0.06,1.26,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2024,4.76,4.54,0.22,4.61,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2025,4.92,4.54,0.38,7.65,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2026,5.18,4.5,0.68,13.06,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2027,5.4,4.51,0.89,16.5,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2028,5.39,4.5,0.89,16.54,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2029,5.39,4.5,0.89,16.52,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2030,5.39,4.5,0.9,16.61,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2031,5.4,4.5,0.9,16.6,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2032,5.39,4.49,0.9,16.69,NA,NA,NA,1344546.99
comprehensive,Nonresidential equipment,ooh,new_equity,2022,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2022,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical_equity,2022,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2023,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2024,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2022,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2023,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2024,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz),2022,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2022,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2023,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2024,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,biz,new_equity,2022,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2022,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2023,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,typical_equity,2022,5.9,5.38,0.52,8.76,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2023,6.07,5.39,0.68,11.17,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2024,6.23,5.39,0.85,13.57,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2025,6.4,5.39,1.01,15.81,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2026,6.63,5.38,1.25,18.89,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2027,6.81,5.38,1.43,21.06,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2028,6.81,5.37,1.44,21.11,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2029,6.81,5.37,1.44,21.08,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2030,6.81,5.37,1.44,21.13,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2031,6.81,5.37,1.44,21.1,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,typical_equity,2032,6.81,5.37,1.44,21.16,NA,NA,NA,4037404.55
comprehensive,Nonresidential equipment,biz,debt,2022,2.46,2.54,-0.09,-3.55,NA,NA,NA,2072437.92
