"Key Model Metrics, by Asset Aggregate, Legal Form, and Financing Source, 2024 - 2034 (returns and EMTRs are in percent; tax wedges are in percentage points; weights are in millions of dollars)"
weighting_method,asset_aggs,legal_forms,financing,year,req_before_tax_returns,req_after_tax_returns_savers,total_tax_wedges,total_EMTRs,req_after_tax_returns_investors,c_corp_tax_wedges,c_corp_EMTRs,weights
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2025,5.52,4.78,0.74,13.4,5.51,0.02,0.32,5973307.63
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2026,5.67,4.76,0.92,16.14,5.51,0.17,2.92,5973307.63
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2027,5.88,4.76,1.12,19.09,5.51,0.38,6.43,5973307.63
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2028,5.89,4.76,1.13,19.24,5.51,0.39,6.56,5973307.63
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2029,5.91,4.76,1.15,19.4,5.51,0.41,6.86,5973307.63
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2030,5.94,4.76,1.18,19.86,5.51,0.43,7.27,5973307.63
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2031,5.94,4.75,1.19,19.95,5.51,0.43,7.29,5973307.63
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2032,5.94,4.75,1.19,20.02,5.51,0.43,7.28,5973307.63
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2033,5.94,4.75,1.19,20.04,5.51,0.43,7.26,5973307.63
comprehensive,Nonresidential equipment,c_corp,typical (biz+ooh),2034,5.94,4.74,1.19,20.12,5.51,0.43,7.26,5973307.63
comprehensive,Nonresidential equipment,pass_thru,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,new_equity,2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,retained_earnings,2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2024,5.92,5.58,0.34,5.7,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2025,6.11,5.58,0.53,8.63,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2026,6.57,5.58,1.0,15.15,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2027,6.85,5.58,1.27,18.51,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2028,6.84,5.58,1.26,18.45,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2029,6.85,5.58,1.27,18.52,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2030,6.85,5.58,1.28,18.61,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2031,6.85,5.57,1.27,18.59,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2032,6.84,5.57,1.27,18.58,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2033,6.84,5.57,1.27,18.59,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,typical_equity,2034,6.83,5.56,1.27,18.58,NA,NA,NA,1213351.97
comprehensive,Nonresidential equipment,pass_thru,debt,2024,2.53,2.79,-0.27,-10.55,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,debt,2025,2.62,2.79,-0.16,-6.25,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,debt,2026,2.35,2.71,-0.36,-15.32,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,debt,2027,2.48,2.72,-0.25,-9.91,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,debt,2028,2.49,2.72,-0.23,-9.26,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,debt,2029,2.49,2.73,-0.24,-9.51,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,debt,2030,2.5,2.73,-0.24,-9.42,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,debt,2031,2.5,2.73,-0.23,-9.04,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,debt,2032,2.5,2.72,-0.22,-8.65,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,debt,2033,2.5,2.72,-0.22,-8.68,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,debt,2034,2.5,2.71,-0.21,-8.4,NA,NA,NA,459065.16
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2024,4.99,4.82,0.17,3.44,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2025,5.15,4.82,0.34,6.55,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2026,5.41,4.79,0.62,11.51,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2027,5.65,4.8,0.85,15.09,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2028,5.65,4.79,0.85,15.1,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2029,5.66,4.8,0.86,15.13,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2030,5.66,4.8,0.86,15.21,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2031,5.65,4.79,0.86,15.23,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2032,5.65,4.79,0.86,15.28,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2033,5.65,4.78,0.86,15.28,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz),2034,5.64,4.78,0.86,15.3,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2024,4.99,4.82,0.17,3.44,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2025,5.15,4.82,0.34,6.55,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2026,5.41,4.79,0.62,11.51,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2027,5.65,4.8,0.85,15.09,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2028,5.65,4.79,0.85,15.1,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2029,5.66,4.8,0.86,15.13,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2030,5.66,4.8,0.86,15.21,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2031,5.65,4.79,0.86,15.23,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2032,5.65,4.79,0.86,15.28,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2033,5.65,4.78,0.86,15.28,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,pass_thru,typical (biz+ooh),2034,5.64,4.78,0.86,15.3,NA,NA,NA,1672417.14
comprehensive,Nonresidential equipment,ooh,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,new_equity,2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,retained_earnings,2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical_equity,2024,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2033,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical_equity,2034,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2024,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2033,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,debt,2034,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz),2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz),2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2024,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2033,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,ooh,typical (biz+ooh),2034,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential equipment,biz,new_equity,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,new_equity,2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2024,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,retained_earnings,2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential equipment,biz,typical_equity,2024,6.41,5.58,0.83,12.92,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,typical_equity,2025,6.6,5.58,1.01,15.34,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,typical_equity,2026,6.84,5.58,1.27,18.54,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,typical_equity,2027,7.1,5.58,1.52,21.41,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,typical_equity,2028,7.11,5.58,1.53,21.49,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,typical_equity,2029,7.12,5.58,1.54,21.63,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,typical_equity,2030,7.15,5.58,1.57,21.99,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,typical_equity,2031,7.15,5.57,1.57,22.03,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,typical_equity,2032,7.15,5.57,1.58,22.08,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,typical_equity,2033,7.15,5.57,1.58,22.1,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,typical_equity,2034,7.15,5.56,1.58,22.14,NA,NA,NA,5103560.07
comprehensive,Nonresidential equipment,biz,debt,2024,3.04,3.2,-0.16,-5.32,NA,NA,NA,2542164.69
